Zip,State,City,Region,District
90034,CA,"Los Angeles, CA",West,District #37
90035,CA,"Los Angeles, CA",West,District #37
90036,CA,"Los Angeles, CA",West,District #37
90037,CA,"Los Angeles, CA",West,District #37
90038,CA,"Los Angeles, CA",West,District #37
90039,CA,"Los Angeles, CA",West,District #37
90040,CA,"Los Angeles, CA",West,District #37
90041,CA,"Los Angeles, CA",West,District #37
90042,CA,"Los Angeles, CA",West,District #37
90043,CA,"Los Angeles, CA",West,District #37
90044,CA,"Los Angeles, CA",West,District #37
90045,CA,"Los Angeles, CA",West,District #37
90046,CA,"Los Angeles, CA",West,District #37
90047,CA,"Los Angeles, CA",West,District #37
90048,CA,"Los Angeles, CA",West,District #37
90049,CA,"Los Angeles, CA",West,District #37
90050,CA,"Los Angeles, CA",West,District #37
90051,CA,"Los Angeles, CA",West,District #37
90052,CA,"Los Angeles, CA",West,District #37
90053,CA,"Los Angeles, CA",West,District #37
90054,CA,"Los Angeles, CA",West,District #37
90055,CA,"Los Angeles, CA",West,District #37
90056,CA,"Los Angeles, CA",West,District #37
90057,CA,"Los Angeles, CA",West,District #37
90058,CA,"Los Angeles, CA",West,District #37
90059,CA,"Los Angeles, CA",West,District #37
90060,CA,"Los Angeles, CA",West,District #37
90061,CA,"Los Angeles, CA",West,District #37
90062,CA,"Los Angeles, CA",West,District #37
90063,CA,"Los Angeles, CA",West,District #37
90064,CA,"Los Angeles, CA",West,District #37
90065,CA,"Los Angeles, CA",West,District #37
90066,CA,"Los Angeles, CA",West,District #37
90067,CA,"Los Angeles, CA",West,District #37
90068,CA,"Los Angeles, CA",West,District #37
90070,CA,"Los Angeles, CA",West,District #37
90071,CA,"Los Angeles, CA",West,District #37
90072,CA,"Los Angeles, CA",West,District #37
90073,CA,"Los Angeles, CA",West,District #37
90074,CA,"Los Angeles, CA",West,District #37
90075,CA,"Los Angeles, CA",West,District #37
90076,CA,"Los Angeles, CA",West,District #37
90077,CA,"Los Angeles, CA",West,District #37
90078,CA,"Los Angeles, CA",West,District #37
90079,CA,"Los Angeles, CA",West,District #37
90080,CA,"Los Angeles, CA",West,District #37
90081,CA,"Los Angeles, CA",West,District #37
90082,CA,"Los Angeles, CA",West,District #37
90083,CA,"Los Angeles, CA",West,District #37
90084,CA,"Los Angeles, CA",West,District #37
90086,CA,"Los Angeles, CA",West,District #37
90087,CA,"Los Angeles, CA",West,District #37
90088,CA,"Los Angeles, CA",West,District #37
90089,CA,"Los Angeles, CA",West,District #37
90091,CA,"Los Angeles, CA",West,District #37
90093,CA,"Los Angeles, CA",West,District #37
90095,CA,"Los Angeles, CA",West,District #37
90096,CA,"Los Angeles, CA",West,District #37
90099,CA,"Los Angeles, CA",West,District #37
90101,CA,"Los Angeles, CA",West,District #37
90189,CA,"Los Angeles, CA",West,District #37
85001,AZ,"Phoenix, AZ",West,District #39
85002,AZ,"Phoenix, AZ",West,District #39
85003,AZ,"Phoenix, AZ",West,District #39
85004,AZ,"Phoenix, AZ",West,District #39
85005,AZ,"Phoenix, AZ",West,District #39
85006,AZ,"Phoenix, AZ",West,District #39
85007,AZ,"Phoenix, AZ",West,District #39
85008,AZ,"Phoenix, AZ",West,District #39
85009,AZ,"Phoenix, AZ",West,District #39
85010,AZ,"Phoenix, AZ",West,District #39
85011,AZ,"Phoenix, AZ",West,District #39
85012,AZ,"Phoenix, AZ",West,District #39
85013,AZ,"Phoenix, AZ",West,District #39
85014,AZ,"Phoenix, AZ",West,District #39
85015,AZ,"Phoenix, AZ",West,District #39
85016,AZ,"Phoenix, AZ",West,District #39
85017,AZ,"Phoenix, AZ",West,District #39
85018,AZ,"Phoenix, AZ",West,District #39
85019,AZ,"Phoenix, AZ",West,District #39
85020,AZ,"Phoenix, AZ",West,District #39
85021,AZ,"Phoenix, AZ",West,District #39
85022,AZ,"Phoenix, AZ",West,District #39
85023,AZ,"Phoenix, AZ",West,District #39
85024,AZ,"Phoenix, AZ",West,District #39
85025,AZ,"Phoenix, AZ",West,District #39
85026,AZ,"Phoenix, AZ",West,District #39
85027,AZ,"Phoenix, AZ",West,District #39
85028,AZ,"Phoenix, AZ",West,District #39
85029,AZ,"Phoenix, AZ",West,District #39
85030,AZ,"Phoenix, AZ",West,District #39
85031,AZ,"Phoenix, AZ",West,District #39
85032,AZ,"Phoenix, AZ",West,District #39
85033,AZ,"Phoenix, AZ",West,District #39
85034,AZ,"Phoenix, AZ",West,District #39
85035,AZ,"Phoenix, AZ",West,District #39
85036,AZ,"Phoenix, AZ",West,District #39
85037,AZ,"Phoenix, AZ",West,District #39
85038,AZ,"Phoenix, AZ",West,District #39
85039,AZ,"Phoenix, AZ",West,District #39
85040,AZ,"Phoenix, AZ",West,District #39
85041,AZ,"Phoenix, AZ",West,District #39
85042,AZ,"Phoenix, AZ",West,District #39
85043,AZ,"Phoenix, AZ",West,District #39
85044,AZ,"Phoenix, AZ",West,District #39
85045,AZ,"Phoenix, AZ",West,District #39
85046,AZ,"Phoenix, AZ",West,District #39
85048,AZ,"Phoenix, AZ",West,District #39
85050,AZ,"Phoenix, AZ",West,District #39
85051,AZ,"Phoenix, AZ",West,District #39
85053,AZ,"Phoenix, AZ",West,District #39
85054,AZ,"Phoenix, AZ",West,District #39
85060,AZ,"Phoenix, AZ",West,District #39
85061,AZ,"Phoenix, AZ",West,District #39
85062,AZ,"Phoenix, AZ",West,District #39
85063,AZ,"Phoenix, AZ",West,District #39
85064,AZ,"Phoenix, AZ",West,District #39
85065,AZ,"Phoenix, AZ",West,District #39
85066,AZ,"Phoenix, AZ",West,District #39
85067,AZ,"Phoenix, AZ",West,District #39
85068,AZ,"Phoenix, AZ",West,District #39
85069,AZ,"Phoenix, AZ",West,District #39
85070,AZ,"Phoenix, AZ",West,District #39
85071,AZ,"Phoenix, AZ",West,District #39
85072,AZ,"Phoenix, AZ",West,District #39
85073,AZ,"Phoenix, AZ",West,District #39
85074,AZ,"Phoenix, AZ",West,District #39
85075,AZ,"Phoenix, AZ",West,District #39
85076,AZ,"Phoenix, AZ",West,District #39
85078,AZ,"Phoenix, AZ",West,District #39
85079,AZ,"Phoenix, AZ",West,District #39
85080,AZ,"Phoenix, AZ",West,District #39
85082,AZ,"Phoenix, AZ",West,District #39
85083,AZ,"Phoenix, AZ",West,District #39
85085,AZ,"Phoenix, AZ",West,District #39
85086,AZ,"Phoenix, AZ",West,District #39
85097,AZ,"Phoenix, AZ",West,District #39
85098,AZ,"Phoenix, AZ",West,District #39
85099,AZ,"Phoenix, AZ",West,District #39
14,AZ,"West Pima County, AZ",West,District #39
15,AZ,"Coronado Ntl Forest, AZ",West,District #39
197,AZ,"B M Goldwater A F Range, AZ",West,District #39
199,AZ,"Tonto National Forest, AZ",West,District #39
85087,AZ,"New River, AZ",West,District #39
85117,AZ,"Apache Junction, AZ",West,District #39
85118,AZ,"Gold Canyon, AZ",West,District #39
85119,AZ,"Apache Junction, AZ",West,District #39
85120,AZ,"Apache Junction, AZ",West,District #39
85121,AZ,"Bapchule, AZ",West,District #39
85122,AZ,"Casa Grande, AZ",West,District #39
85123,AZ,"Arizona City, AZ",West,District #39
85127,AZ,"Chandler Heights, AZ",West,District #39
85128,AZ,"Coolidge, AZ",West,District #39
85130,AZ,"Casa Grande, AZ",West,District #39
85131,AZ,"Eloy, AZ",West,District #39
85132,AZ,"Florence, AZ",West,District #39
85135,AZ,"Hayden, AZ",West,District #39
85137,AZ,"Kearny, AZ",West,District #39
85138,AZ,"Maricopa, AZ",West,District #39
85139,AZ,"Maricopa, AZ",West,District #39
85140,AZ,"San Tan Valley, AZ",West,District #39
85141,AZ,"Picacho, AZ",West,District #39
85142,AZ,"Queen Creek, AZ",West,District #39
85143,AZ,"San Tan Valley, AZ",West,District #39
85145,AZ,"Red Rock, AZ",West,District #39
85147,AZ,"Sacaton, AZ",West,District #39
85172,AZ,"Stanfield, AZ",West,District #39
85173,AZ,"Superior, AZ",West,District #39
85178,AZ,"Apache Junction, AZ",West,District #39
85190,AZ,"Tortilla Flat, AZ",West,District #39
85191,AZ,"Valley Farms, AZ",West,District #39
85192,AZ,"Winkelman, AZ",West,District #39
85193,AZ,"Casa Grande, AZ",West,District #39
85194,AZ,"Casa Grande, AZ",West,District #39
85201,AZ,"Mesa, AZ",West,District #39
85202,AZ,"Mesa, AZ",West,District #39
85203,AZ,"Mesa, AZ",West,District #39
85204,AZ,"Mesa, AZ",West,District #39
85205,AZ,"Mesa, AZ",West,District #39
85206,AZ,"Mesa, AZ",West,District #39
85207,AZ,"Mesa, AZ",West,District #39
85208,AZ,"Mesa, AZ",West,District #39
85209,AZ,"Mesa, AZ",West,District #39
85210,AZ,"Mesa, AZ",West,District #39
85211,AZ,"Mesa, AZ",West,District #39
85212,AZ,"Mesa, AZ",West,District #39
85213,AZ,"Mesa, AZ",West,District #39
85214,AZ,"Mesa, AZ",West,District #39
85215,AZ,"Mesa, AZ",West,District #39
85216,AZ,"Mesa, AZ",West,District #39
85217,AZ,"Apache Junction, AZ",West,District #39
85218,AZ,"Apache Junction, AZ",West,District #39
85219,AZ,"Apache Junction, AZ",West,District #39
85220,AZ,"Apache Junction, AZ",West,District #39
85221,AZ,"Bapchule, AZ",West,District #39
85222,AZ,"Casa Grande, AZ",West,District #39
85223,AZ,"Arizona City, AZ",West,District #39
85224,AZ,"Chandler, AZ",West,District #39
85225,AZ,"Chandler, AZ",West,District #39
85226,AZ,"Chandler, AZ",West,District #39
85227,AZ,"Chandler Heights, AZ",West,District #39
85228,AZ,"Coolidge, AZ",West,District #39
85230,AZ,"Casa Grande, AZ",West,District #39
85231,AZ,"Eloy, AZ",West,District #39
85232,AZ,"Florence, AZ",West,District #39
85233,AZ,"Gilbert, AZ",West,District #39
85234,AZ,"Gilbert, AZ",West,District #39
85236,AZ,"Higley, AZ",West,District #39
85237,AZ,"Kearny, AZ",West,District #39
85238,AZ,"Maricopa, AZ",West,District #39
85239,AZ,"Maricopa, AZ",West,District #39
85240,AZ,"Queen Creek, AZ",West,District #39
85242,AZ,"Queen Creek, AZ",West,District #39
85243,AZ,"Queen Creek, AZ",West,District #39
85244,AZ,"Chandler, AZ",West,District #39
85245,AZ,"Red Rock, AZ",West,District #39
85246,AZ,"Chandler, AZ",West,District #39
85247,AZ,"Sacaton, AZ",West,District #39
85248,AZ,"Chandler, AZ",West,District #39
85249,AZ,"Chandler, AZ",West,District #39
85250,AZ,"Scottsdale, AZ",West,District #39
85251,AZ,"Scottsdale, AZ",West,District #39
85252,AZ,"Scottsdale, AZ",West,District #39
85253,AZ,"Paradise Valley, AZ",West,District #39
85254,AZ,"Scottsdale, AZ",West,District #39
85255,AZ,"Scottsdale, AZ",West,District #39
85256,AZ,"Scottsdale, AZ",West,District #39
85257,AZ,"Scottsdale, AZ",West,District #39
85258,AZ,"Scottsdale, AZ",West,District #39
85259,AZ,"Scottsdale, AZ",West,District #39
85260,AZ,"Scottsdale, AZ",West,District #39
85261,AZ,"Scottsdale, AZ",West,District #39
85262,AZ,"Scottsdale, AZ",West,District #39
85263,AZ,"Rio Verde, AZ",West,District #39
85264,AZ,"Fort Mcdowell, AZ",West,District #39
85266,AZ,"Scottsdale, AZ",West,District #39
85267,AZ,"Scottsdale, AZ",West,District #39
85268,AZ,"Fountain Hills, AZ",West,District #39
85269,AZ,"Fountain Hills, AZ",West,District #39
85271,AZ,"Scottsdale, AZ",West,District #39
85272,AZ,"Stanfield, AZ",West,District #39
85273,AZ,"Superior, AZ",West,District #39
85274,AZ,"Mesa, AZ",West,District #39
85275,AZ,"Mesa, AZ",West,District #39
85277,AZ,"Mesa, AZ",West,District #39
85278,AZ,"Apache Junction, AZ",West,District #39
85280,AZ,"Tempe, AZ",West,District #39
85281,AZ,"Tempe, AZ",West,District #39
85282,AZ,"Tempe, AZ",West,District #39
85283,AZ,"Tempe, AZ",West,District #39
85284,AZ,"Tempe, AZ",West,District #39
85285,AZ,"Tempe, AZ",West,District #39
85286,AZ,"Chandler, AZ",West,District #39
85287,AZ,"Tempe, AZ",West,District #39
85291,AZ,"Valley Farms, AZ",West,District #39
85292,AZ,"Winkelman, AZ",West,District #39
85293,AZ,"Casa Grande, AZ",West,District #39
85294,AZ,"Casa Grande, AZ",West,District #39
85295,AZ,"Gilbert, AZ",West,District #39
85296,AZ,"Gilbert, AZ",West,District #39
85297,AZ,"Gilbert, AZ",West,District #39
85298,AZ,"Gilbert, AZ",West,District #39
85299,AZ,"Gilbert, AZ",West,District #39
85301,AZ,"Glendale, AZ",West,District #39
85302,AZ,"Glendale, AZ",West,District #39
85303,AZ,"Glendale, AZ",West,District #39
85304,AZ,"Glendale, AZ",West,District #39
85305,AZ,"Glendale, AZ",West,District #39
85306,AZ,"Glendale, AZ",West,District #39
85307,AZ,"Glendale, AZ",West,District #39
85308,AZ,"Glendale, AZ",West,District #39
85309,AZ,"Luke Air Force Base, AZ",West,District #39
85310,AZ,"Glendale, AZ",West,District #39
85311,AZ,"Glendale, AZ",West,District #39
85312,AZ,"Glendale, AZ",West,District #39
85318,AZ,"Glendale, AZ",West,District #39
85320,AZ,"Aguila, AZ",West,District #39
85321,AZ,"Ajo, AZ",West,District #39
85322,AZ,"Arlington, AZ",West,District #39
85323,AZ,"Avondale, AZ",West,District #39
85324,AZ,"Black Canyon City, AZ",West,District #39
85325,AZ,"Bouse, AZ",West,District #39
85326,AZ,"Buckeye, AZ",West,District #39
85327,AZ,"Cave Creek, AZ",West,District #39
85328,AZ,"Cibola, AZ",West,District #39
85329,AZ,"Cashion, AZ",West,District #39
85331,AZ,"Cave Creek, AZ",West,District #39
85332,AZ,"Congress, AZ",West,District #39
85333,AZ,"Dateland, AZ",West,District #39
85334,AZ,"Ehrenberg, AZ",West,District #39
85335,AZ,"El Mirage, AZ",West,District #39
85336,AZ,"Gadsden, AZ",West,District #39
85337,AZ,"Gila Bend, AZ",West,District #39
85338,AZ,"Goodyear, AZ",West,District #39
85339,AZ,"Laveen, AZ",West,District #39
85340,AZ,"Litchfield Park, AZ",West,District #39
85341,AZ,"Lukeville, AZ",West,District #39
85342,AZ,"Morristown, AZ",West,District #39
85343,AZ,"Palo Verde, AZ",West,District #39
85344,AZ,"Parker, AZ",West,District #39
85345,AZ,"Peoria, AZ",West,District #39
85346,AZ,"Quartzsite, AZ",West,District #39
85347,AZ,"Roll, AZ",West,District #39
85348,AZ,"Salome, AZ",West,District #39
85349,AZ,"San Luis, AZ",West,District #39
85350,AZ,"Somerton, AZ",West,District #39
85351,AZ,"Sun City, AZ",West,District #39
85352,AZ,"Tacna, AZ",West,District #39
85353,AZ,"Tolleson, AZ",West,District #39
85354,AZ,"Tonopah, AZ",West,District #39
85355,AZ,"Waddell, AZ",West,District #39
85356,AZ,"Wellton, AZ",West,District #39
85357,AZ,"Wenden, AZ",West,District #39
85358,AZ,"Wickenburg, AZ",West,District #39
85359,AZ,"Quartzsite, AZ",West,District #39
85360,AZ,"Wikieup, AZ",West,District #39
85361,AZ,"Wittmann, AZ",West,District #39
85362,AZ,"Yarnell, AZ",West,District #39
85363,AZ,"Youngtown, AZ",West,District #39
85364,AZ,"Yuma, AZ",West,District #39
85365,AZ,"Yuma, AZ",West,District #39
85366,AZ,"Yuma, AZ",West,District #39
85367,AZ,"Yuma, AZ",West,District #39
85369,AZ,"Yuma, AZ",West,District #39
85371,AZ,"Poston, AZ",West,District #39
85372,AZ,"Sun City, AZ",West,District #39
85373,AZ,"Sun City, AZ",West,District #39
85374,AZ,"Surprise, AZ",West,District #39
85375,AZ,"Sun City West, AZ",West,District #39
85376,AZ,"Sun City West, AZ",West,District #39
85377,AZ,"Carefree, AZ",West,District #39
85378,AZ,"Surprise, AZ",West,District #39
85379,AZ,"Surprise, AZ",West,District #39
85380,AZ,"Peoria, AZ",West,District #39
85381,AZ,"Peoria, AZ",West,District #39
85382,AZ,"Peoria, AZ",West,District #39
85383,AZ,"Peoria, AZ",West,District #39
85385,AZ,"Peoria, AZ",West,District #39
85387,AZ,"Surprise, AZ",West,District #39
85388,AZ,"Surprise, AZ",West,District #39
85390,AZ,"Wickenburg, AZ",West,District #39
85392,AZ,"Avondale, AZ",West,District #39
85395,AZ,"Goodyear, AZ",West,District #39
85396,AZ,"Buckeye, AZ",West,District #39
85501,AZ,"Globe, AZ",West,District #39
85502,AZ,"Globe, AZ",West,District #39
85530,AZ,"Bylas, AZ",West,District #39
85531,AZ,"Central, AZ",West,District #39
85532,AZ,"Claypool, AZ",West,District #39
85533,AZ,"Clifton, AZ",West,District #39
85534,AZ,"Duncan, AZ",West,District #39
85535,AZ,"Eden, AZ",West,District #39
85536,AZ,"Fort Thomas, AZ",West,District #39
85539,AZ,"Miami, AZ",West,District #39
85540,AZ,"Morenci, AZ",West,District #39
85541,AZ,"Payson, AZ",West,District #39
85542,AZ,"Peridot, AZ",West,District #39
85543,AZ,"Pima, AZ",West,District #39
85544,AZ,"Pine, AZ",West,District #39
85545,AZ,"Roosevelt, AZ",West,District #39
85546,AZ,"Safford, AZ",West,District #39
85547,AZ,"Payson, AZ",West,District #39
85548,AZ,"Safford, AZ",West,District #39
85550,AZ,"San Carlos, AZ",West,District #39
85551,AZ,"Solomon, AZ",West,District #39
85552,AZ,"Thatcher, AZ",West,District #39
85553,AZ,"Tonto Basin, AZ",West,District #39
85554,AZ,"Young, AZ",West,District #39
85601,AZ,"Arivaca, AZ",West,District #39
85602,AZ,"Benson, AZ",West,District #39
85603,AZ,"Bisbee, AZ",West,District #39
85605,AZ,"Bowie, AZ",West,District #39
85606,AZ,"Cochise, AZ",West,District #39
85607,AZ,"Douglas, AZ",West,District #39
85608,AZ,"Douglas, AZ",West,District #39
85609,AZ,"Dragoon, AZ",West,District #39
85610,AZ,"Elfrida, AZ",West,District #39
85611,AZ,"Elgin, AZ",West,District #39
85613,AZ,"Fort Huachuca, AZ",West,District #39
85614,AZ,"Green Valley, AZ",West,District #39
85615,AZ,"Hereford, AZ",West,District #39
85616,AZ,"Huachuca City, AZ",West,District #39
85617,AZ,"Mc Neal, AZ",West,District #39
85618,AZ,"Mammoth, AZ",West,District #39
85619,AZ,"Mount Lemmon, AZ",West,District #39
85620,AZ,"Naco, AZ",West,District #39
85621,AZ,"Nogales, AZ",West,District #39
85622,AZ,"Green Valley, AZ",West,District #39
85623,AZ,"Oracle, AZ",West,District #39
85624,AZ,"Patagonia, AZ",West,District #39
85625,AZ,"Pearce, AZ",West,District #39
85626,AZ,"Pirtleville, AZ",West,District #39
